Title, Samples absorbance
Comment, 
Date, 15/04/2025 10:33:50 
Operator, 
System Name, Undefined
Wavelength(nm),25cy BiVO4_1 1,Wavelength(nm),25cy BiVO4_2 1,Wavelength(nm),35cy BiVO4_1 1,Wavelength(nm),35cy BiVO4_2 1,Wavelength(nm),WO3_1 1,Wavelength(nm),WO3_2 1,Wavelength(nm),Fe2O3 control 1,Wavelength(nm),Fe2O3 UV-O 5mins 1,Wavelength(nm),Fe2O3 UV-O 5mins 2,
398.000000000022,0.463197134565248,398.000000000022,0.448908106534131,398.000000000022,0.538195214592369,398.000000000022,0.588058947086453,398.000000000022,0.295669554946723,398.000000000022,0.292093585484789,398.000000000022,2.27150959005678,398.000000000022,0.942328919920649,398.000000000022,0.880147875060512,
399.000000000023,0.46338288825981,399.000000000023,0.448574658804749,399.000000000023,0.538449578585993,399.000000000023,0.5889124156689,399.000000000023,0.294800843022873,399.000000000023,0.29073302240161,399.000000000023,2.23895393008026,399.000000000023,0.941616372301629,399.000000000023,0.881340882511157,
400.000000000023,0.462513818049059,400.000000000023,0.447091564087519,400.000000000023,0.53815461748891,400.000000000023,0.587486686195501,400.000000000023,0.294515727336857,400.000000000023,0.289915941747548,400.000000000023,2.29727152870045,400.000000000023,0.944423951874119,400.000000000023,0.884307046520787,
401.000000000023,0.461650611892423,401.000000000023,0.446087299770996,401.000000000023,0.538291152529763,401.000000000023,0.585911846324389,401.000000000023,0.294789179962886,401.000000000023,0.287999361458437,401.000000000023,2.26491660269827,401.000000000023,0.951235311452352,401.000000000023,0.888989280524361,
402.000000000023,0.46125713804347,402.000000000023,0.446007941511285,402.000000000023,0.537841536576277,402.000000000023,0.585520538964544,402.000000000023,0.294177292035811,402.000000000023,0.286868196132645,402.000000000023,2.2473495888551,402.000000000023,0.954786820528605,402.000000000023,0.890535500595164,
403.000000000023,0.460960716472504,403.000000000023,0.446032011259314,403.000000000023,0.537269278776315,403.000000000023,0.585176828683188,403.000000000023,0.293258425090741,403.000000000023,0.28593696861717,403.000000000023,2.24814893605235,403.000000000023,0.956422941392955,403.000000000023,0.891075021426503,
404.000000000024,0.460729277377257,404.000000000024,0.445846359497677,404.000000000024,0.536716865494967,404.000000000024,0.584626073521384,404.000000000024,0.292409213900169,404.000000000024,0.28499032348911,404.000000000024,2.26181527260375,404.000000000024,0.957559505102064,404.000000000024,0.892151416357697,
405.000000000024,0.460781087827747,405.000000000024,0.445570308617015,405.000000000024,0.536083553451833,405.000000000024,0.584315490365347,405.000000000024,0.291788782751758,405.000000000024,0.284097131903834,405.000000000024,2.27607351716151,405.000000000024,0.959501150604231,405.000000000024,0.894599748815287,
406.000000000024,0.46069458788366,406.000000000024,0.445320400912708,406.000000000024,0.535853368268605,406.000000000024,0.583963853402977,406.000000000024,0.290790076409733,406.000000000024,0.282684394383774,406.000000000024,2.29073371655225,406.000000000024,0.961115565469565,406.000000000024,0.895879240544581,
407.000000000024,0.461068692108882,407.000000000024,0.445520225043178,407.000000000024,0.536108519135477,407.000000000024,0.583409099691703,407.000000000024,0.290113880274575,407.000000000024,0.281823828292607,407.000000000024,2.28655820988315,407.000000000024,0.962672880275388,407.000000000024,0.896601898053672,
408.000000000025,0.461360917720842,408.000000000025,0.445746134782817,408.000000000025,0.535908404065943,408.000000000025,0.583358762468244,408.000000000025,0.289429734455208,408.000000000025,0.281223145753273,408.000000000025,2.27854647020593,408.000000000025,0.963912332691105,408.000000000025,0.898009281217974,
409.000000000025,0.461724422050846,409.000000000025,0.445952054951305,409.000000000025,0.535655806390197,409.000000000025,0.583700003848981,409.000000000025,0.288714926824112,409.000000000025,0.280685935179079,409.000000000025,2.27161109100473,409.000000000025,0.965043556241515,409.000000000025,0.90020680686394,
410.000000000025,0.462552049131262,410.000000000025,0.446261595699388,410.000000000025,0.53623123841188,410.000000000025,0.583938005909369,410.000000000025,0.288104728113655,410.000000000025,0.280085041559525,410.000000000025,2.26699758964369,410.000000000025,0.966493652041585,410.000000000025,0.902709859513179,
411.000000000025,0.463083219054947,411.000000000025,0.446554209756778,411.000000000025,0.536323300150441,411.000000000025,0.584184585772851,411.000000000025,0.287722530108831,411.000000000025,0.279552550570086,411.000000000025,2.28092456541924,411.000000000025,0.968367794011035,411.000000000025,0.905358991744344,
412.000000000025,0.463894341275233,412.000000000025,0.447162693720218,412.000000000025,0.536833193733425,412.000000000025,0.584645386613274,412.000000000025,0.287304307496515,412.000000000025,0.278816451068664,412.000000000025,2.2937751197654,412.000000000025,0.971017858782859,412.000000000025,0.907087876165965,
413.000000000026,0.464670646761018,413.000000000026,0.447807196128504,413.000000000026,0.537441494549465,413.000000000026,0.585215092224855,413.000000000026,0.286871400319543,413.000000000026,0.278237425143957,413.000000000026,2.29367658702202,413.000000000026,0.97367980824573,413.000000000026,0.90953336872863,
414.000000000026,0.465430491761019,414.000000000026,0.448435228069528,414.000000000026,0.538061444941994,414.000000000026,0.585887379421843,414.000000000026,0.286446929456648,414.000000000026,0.277828385850837,414.000000000026,2.29158060711948,414.000000000026,0.975852041239082,414.000000000026,0.912123847298148,
415.000000000026,0.46634379431036,415.000000000026,0.449120388963704,415.000000000026,0.538732310945017,415.000000000026,0.58667436504473,415.000000000026,0.286112577479819,415.000000000026,0.27752289731658,415.000000000026,2.29922309534639,415.000000000026,0.977350343131233,415.000000000026,0.914083734880107,
416.000000000026,0.467824141235174,416.000000000026,0.450233888845987,416.000000000026,0.539793593022614,416.000000000026,0.587549946221702,416.000000000026,0.286281972444947,416.000000000026,0.277504371531392,416.000000000026,2.28938985894654,416.000000000026,0.979166142788422,416.000000000026,0.91762672574554,
417.000000000027,0.469020640969743,417.000000000027,0.450970429216885,417.000000000027,0.540709500264837,417.000000000027,0.588422553745621,417.000000000027,0.286254682914469,417.000000000027,0.277406711538338,417.000000000027,2.29515359558452,417.000000000027,0.981788886840196,417.000000000027,0.920405955906382,
418.000000000027,0.470321340120668,418.000000000027,0.451987186910587,418.000000000027,0.541834475509788,418.000000000027,0.589669765766375,418.000000000027,0.286185417898293,418.000000000027,0.277358312173658,418.000000000027,2.29201752848072,418.000000000027,0.9839284313926,418.000000000027,0.922573261320245,
419.000000000027,0.471640685428677,419.000000000027,0.453218815331076,419.000000000027,0.543161402166973,419.000000000027,0.590943931294205,419.000000000027,0.286105118112823,419.000000000027,0.277376555467119,419.000000000027,2.28873228034216,419.000000000027,0.98595582137235,419.000000000027,0.92467223189802,
420.000000000027,0.472925350619781,420.000000000027,0.454470980255608,420.000000000027,0.544579326406574,420.000000000027,0.591987658829023,420.000000000027,0.28606385083967,420.000000000027,0.277458341076963,420.000000000027,2.29637603520683,420.000000000027,0.988217972562038,420.000000000027,0.927268996675157,
421.000000000028,0.474765693197863,421.000000000028,0.455702117005613,421.000000000028,0.545888350777329,421.000000000028,0.593729336447015,421.000000000028,0.286329244674783,421.000000000028,0.277632124621298,421.000000000028,2.30421786978559,421.000000000028,0.989234764652342,421.000000000028,0.930634728841689,
422.000000000028,0.476245934335342,422.000000000028,0.456977300998897,422.000000000028,0.547206357582631,422.000000000028,0.595046068848565,422.000000000028,0.286478454196759,422.000000000028,0.277854705434741,422.000000000028,2.31186162137754,422.000000000028,0.990959879978848,422.000000000028,0.93318993829161,
423.000000000028,0.477825360032053,423.000000000028,0.458350437437031,423.000000000028,0.548559331833644,423.000000000028,0.596566097958497,423.000000000028,0.286770189212995,423.000000000028,0.278078911551525,423.000000000028,2.30903493136264,423.000000000028,0.993013670415863,423.000000000028,0.935915202763034,
424.000000000028,0.479377385548665,424.000000000028,0.459770043955546,424.000000000028,0.550154361812771,424.000000000028,0.598191492832101,424.000000000028,0.287123681936926,424.000000000028,0.278357584979203,424.000000000028,2.30021308353831,424.000000000028,0.995145431961871,424.000000000028,0.93852075168236,
425.000000000028,0.480808667594921,425.000000000028,0.461194396609248,425.000000000028,0.552064804021578,425.000000000028,0.599755378437488,425.000000000028,0.287430163260844,425.000000000028,0.278730671041477,425.000000000028,2.29387479335315,425.000000000028,0.997148001270576,425.000000000028,0.940767738106224,
426.000000000029,0.482750711876289,426.000000000029,0.462747550546526,426.000000000029,0.553608273826123,426.000000000029,0.601491695042585,426.000000000029,0.287793023935407,426.000000000029,0.279095283866347,426.000000000029,2.30195791969684,426.000000000029,0.998927768535472,426.000000000029,0.943864645518198,
427.000000000029,0.484624252191532,427.000000000029,0.4642747889274,427.000000000029,0.555278132319189,427.000000000029,0.603406310862624,427.000000000029,0.288182031957418,427.000000000029,0.279453047914452,427.000000000029,2.30975337862143,427.000000000029,1.00055297856464,427.000000000029,0.945728701245356,
428.000000000029,0.486272600349852,428.000000000029,0.465721476988156,428.000000000029,0.556895570261624,428.000000000029,0.604848674883534,428.000000000029,0.288564916048446,428.000000000029,0.279735866582212,428.000000000029,2.31760732895268,428.000000000029,1.00180579009421,428.000000000029,0.94791723686969,
429.000000000029,0.487904828574379,429.000000000029,0.467185487922384,429.000000000029,0.558519464866635,429.000000000029,0.606398948132934,429.000000000029,0.288994799093999,429.000000000029,0.28010783586539,429.000000000029,2.31971306503162,429.000000000029,1.00318528107161,429.000000000029,0.950190957229757,
430.00000000003,0.489679309608963,430.00000000003,0.468721622029835,430.00000000003,0.560221691485129,430.00000000003,0.608533554023509,430.00000000003,0.289480614345992,430.00000000003,0.28066468987788,430.00000000003,2.31228336960584,430.00000000003,1.00502317234906,430.00000000003,0.952122402627154,
431.00000000003,0.491160427431798,431.00000000003,0.470038895913738,431.00000000003,0.561915031257399,431.00000000003,0.610103504763868,431.00000000003,0.289752746527354,431.00000000003,0.280981846399438,431.00000000003,2.30527020367125,431.00000000003,1.00620865577644,431.00000000003,0.954094538197303,
432.00000000003,0.493021865152695,432.00000000003,0.471411903999082,432.00000000003,0.563425815881111,432.00000000003,0.61188917672686,432.00000000003,0.290116486205048,432.00000000003,0.281540407625973,432.00000000003,2.31127691040017,432.00000000003,1.00736930850521,432.00000000003,0.956046059920903,
433.00000000003,0.494661930061466,433.00000000003,0.472821781672311,433.00000000003,0.564878022876168,433.00000000003,0.613606188651483,433.00000000003,0.29059058955228,433.00000000003,0.281931381932859,433.00000000003,2.31896868221161,433.00000000003,1.0081994515753,433.00000000003,0.957619219089488,
434.00000000003,0.496179663744558,434.00000000003,0.474201416880702,434.00000000003,0.56644539488371,434.00000000003,0.615185290948541,434.00000000003,0.291087435058499,434.00000000003,0.282211063539688,434.00000000003,2.32119926445022,434.00000000003,1.00910015180264,434.00000000003,0.958976019779443,
435.000000000031,0.497764658692868,435.000000000031,0.475501443058428,435.000000000031,0.568175678482386,435.000000000031,0.616662764860111,435.000000000031,0.291500814984467,435.000000000031,0.28251516284443,435.000000000031,2.31639060202057,435.000000000031,1.01034700951415,435.000000000031,0.960283157449404,
436.000000000031,0.499358113280349,436.000000000031,0.476791660868232,436.000000000031,0.569507755762367,436.000000000031,0.618337135449402,436.000000000031,0.291740546477905,436.000000000031,0.28289686585927,436.000000000031,2.32391464925108,436.000000000031,1.01099448290623,436.000000000031,0.961187403935123,
437.000000000031,0.500955867983406,437.000000000031,0.4780684521445,437.000000000031,0.57101021667683,437.000000000031,0.619986507166111,437.000000000031,0.291969444073125,437.000000000031,0.28326844889375,437.000000000031,2.30777214956567,437.000000000031,1.01231047440911,437.000000000031,0.962090378552679,
438.000000000031,0.502371539530057,438.000000000031,0.479230429374757,438.000000000031,0.572277638946698,438.000000000031,0.621355012469401,438.000000000031,0.292268717968384,438.000000000031,0.283494800021643,438.000000000031,2.31342631330037,438.000000000031,1.01282913164716,438.000000000031,0.963336018734513,
439.000000000032,0.503684316121553,439.000000000032,0.480322281409472,439.000000000032,0.573455021240759,439.000000000032,0.622510563696912,439.000000000032,0.292525132540486,439.000000000032,0.283579105021696,439.000000000032,2.3238208427669,439.000000000032,1.0133532576096,439.000000000032,0.964503774912288,
440.000000000032,0.504980824647222,440.000000000032,0.481410663846478,440.000000000032,0.574717116854766,440.000000000032,0.623665536299268,440.000000000032,0.292660443150025,440.000000000032,0.283588681588652,440.000000000032,2.31952626334671,440.000000000032,1.01457261640394,440.000000000032,0.965229491394446,
441.000000000032,0.50611543050264,441.000000000032,0.482513966278894,441.000000000032,0.575864402440245,441.000000000032,0.625355178315895,441.000000000032,0.292916183711307,441.000000000032,0.283722789348214,441.000000000032,2.32653925842273,441.000000000032,1.01465664459511,441.000000000032,0.966055567384059,
442.000000000032,0.507358832896215,442.000000000032,0.483532487105574,442.000000000032,0.577024062506891,442.000000000032,0.626672198077787,442.000000000032,0.293013755483803,442.000000000032,0.283853117817037,442.000000000032,2.32225635919956,442.000000000032,1.01574559771867,442.000000000032,0.966370541455557,
443.000000000033,0.508725759015783,443.000000000033,0.484421123751465,443.000000000033,0.577914886469674,443.000000000033,0.627806181575353,443.000000000033,0.293065920752847,443.000000000033,0.283890701844396,443.000000000033,2.32437839200657,443.000000000033,1.01621510722563,443.000000000033,0.966592512485052,
444.000000000033,0.510012264174439,444.000000000033,0.485252412202439,444.000000000033,0.578759259566091,444.000000000033,0.628855915089299,444.000000000033,0.293093300789326,444.000000000033,0.283778252049554,444.000000000033,2.32638777256973,444.000000000033,1.0162185023419,444.000000000033,0.966774539961531,
445.000000000033,0.511074384529382,445.000000000033,0.486099144721916,445.000000000033,0.579749077020367,445.000000000033,0.629879534197661,445.000000000033,0.293084663229396,445.000000000033,0.283510970772643,445.000000000033,2.32071393726276,445.000000000033,1.01633628386549,445.000000000033,0.966838153855767,
446.000000000033,0.512199840904982,446.000000000033,0.48692063457308,446.000000000033,0.580499235667855,446.000000000033,0.630804568186575,446.000000000033,0.292953982205001,446.000000000033,0.283252322397357,446.000000000033,2.31536648541521,446.000000000033,1.01746850749289,446.000000000033,0.966399857641648,
447.000000000033,0.513346339425998,447.000000000033,0.48767287141987,447.000000000033,0.581241411046329,447.000000000033,0.631669435251,447.000000000033,0.292776469387015,447.000000000033,0.282876544714102,447.000000000033,2.3201256388608,447.000000000033,1.01736097602433,447.000000000033,0.965896870077751,
448.000000000034,0.514438160458818,448.000000000034,0.488349286998197,448.000000000034,0.581949173429791,448.000000000034,0.632571803351352,448.000000000034,0.292510193367993,448.000000000034,0.282557965148801,448.000000000034,2.3189292741011,448.000000000034,1.01775414742462,448.000000000034,0.96559616451055,
449.000000000034,0.515492464281962,449.000000000034,0.488931909044302,449.000000000034,0.582475459050336,449.000000000034,0.633424100689838,449.000000000034,0.292167619004785,449.000000000034,0.282151470005021,449.000000000034,2.31761061649447,449.000000000034,1.01815131720905,449.000000000034,0.965267166857815,
450.000000000034,0.516539373581385,450.000000000034,0.489450377294334,450.000000000034,0.582785680069868,450.000000000034,0.634110370279193,450.000000000034,0.291772516939805,450.000000000034,0.281539983649028,450.000000000034,2.32144743675327,450.000000000034,1.01792268856904,450.000000000034,0.96461997490447,
451.000000000034,0.517580460426165,451.000000000034,0.490133084637729,451.000000000034,0.58339930177653,451.000000000034,0.634520211539671,451.000000000034,0.291333026046034,451.000000000034,0.280968186911289,451.000000000034,2.31513425617643,451.000000000034,1.01767570061771,451.000000000034,0.963488619903152,
452.000000000035,0.518738138888295,452.000000000035,0.490889667215105,452.000000000035,0.583701886060875,452.000000000035,0.635252209296081,452.000000000035,0.290952839256771,452.000000000035,0.280307036789005,452.000000000035,2.30752811300476,452.000000000035,1.01795278400706,452.000000000035,0.962197817511565,
453.000000000035,0.519864157203057,453.000000000035,0.491429329057388,453.000000000035,0.584140079372839,453.000000000035,0.635772738602006,453.000000000035,0.29041465945254,453.000000000035,0.279583399559755,453.000000000035,2.31052025102879,453.000000000035,1.01823206686366,453.000000000035,0.961356719833432,
454.000000000035,0.521014881313117,454.000000000035,0.49188212055449,454.000000000035,0.584541454237889,454.000000000035,0.636224799442559,454.000000000035,0.289798076792686,454.000000000035,0.278836730454606,454.000000000035,2.31522244512039,454.000000000035,1.01810298479456,454.000000000035,0.960730861662996,
455.000000000035,0.522215078298013,455.000000000035,0.49239030256897,455.000000000035,0.584796940090306,455.000000000035,0.636765781517766,455.000000000035,0.289216409315013,455.000000000035,0.278048542212438,455.000000000035,2.31535011682947,455.000000000035,1.01772886441391,455.000000000035,0.960091865944334,
456.000000000035,0.52337978322205,456.000000000035,0.49296154766869,456.000000000035,0.585091989593113,456.000000000035,0.637349901725162,456.000000000035,0.288722359339945,456.000000000035,0.277110182414084,456.000000000035,2.31585648712559,456.000000000035,1.01806890826816,456.000000000035,0.959504000738512,
457.000000000036,0.524583630926715,457.000000000036,0.493387335090017,457.000000000036,0.585493877815033,457.000000000036,0.637909407723857,457.000000000036,0.288058779516689,457.000000000036,0.276153382526237,457.000000000036,2.31652418305002,457.000000000036,1.01775636680404,457.000000000036,0.958375667493288,
458.000000000036,0.525708292858767,458.000000000036,0.493980663664597,458.000000000036,0.585721149255574,458.000000000036,0.638338694581797,458.000000000036,0.287229341464366,458.000000000036,0.275210925155476,458.000000000036,2.31023960682362,458.000000000036,1.01770227431419,458.000000000036,0.957541717710216,
459.000000000036,0.526930138496869,459.000000000036,0.494678441411727,459.000000000036,0.586064679912573,459.000000000036,0.63897582479085,459.000000000036,0.286403719301766,459.000000000036,0.27422865604911,459.000000000036,2.30287762736139,459.000000000036,1.01769319257894,459.000000000036,0.956727875340136,
460.000000000036,0.528249281344555,460.000000000036,0.495377436006759,460.000000000036,0.586429769106221,460.000000000036,0.639681685088144,460.000000000036,0.285586615198309,460.000000000036,0.273224035875352,460.000000000036,2.29977278701084,460.000000000036,1.01775777611686,460.000000000036,0.955837067995458,
461.000000000037,0.52954001969287,461.000000000037,0.496006699296778,461.000000000037,0.586670592692151,461.000000000037,0.640223968598429,461.000000000037,0.284745012148829,461.000000000037,0.272208683879938,461.000000000037,2.30319597503,461.000000000037,1.01792054046599,461.000000000037,0.954915845921843,
462.000000000037,0.530538043420155,462.000000000037,0.496658587324125,462.000000000037,0.587093422380601,462.000000000037,0.640824595202888,462.000000000037,0.283991274692173,462.000000000037,0.271054044895213,462.000000000037,2.3068935178139,462.000000000037,1.01779775176848,462.000000000037,0.954195626119183,
463.000000000037,0.531723037880712,463.000000000037,0.49740158494865,463.000000000037,0.587629590891129,463.000000000037,0.64133786099499,463.000000000037,0.283140280127278,463.000000000037,0.269950996077978,463.000000000037,2.30369464192085,463.000000000037,1.01787515358261,463.000000000037,0.953391294635791,
464.000000000037,0.532792605958476,464.000000000037,0.498210844372107,464.000000000037,0.588133753772587,464.000000000037,0.642065018951668,464.000000000037,0.282318576487075,464.000000000037,0.268941751412917,464.000000000037,2.30074815111038,464.000000000037,1.01818552584876,464.000000000037,0.952729661325418,
465.000000000038,0.533897713488432,465.000000000038,0.498958343884477,465.000000000038,0.588661458252172,465.000000000038,0.642838474873273,465.000000000038,0.281510883555216,465.000000000038,0.267896464475532,465.000000000038,2.29853169743934,465.000000000038,1.01812441399471,465.000000000038,0.952292439254263,
466.000000000038,0.534980150556523,466.000000000038,0.499681780757983,466.000000000038,0.589268948371782,466.000000000038,0.643560915200705,466.000000000038,0.28064875075993,466.000000000038,0.266788426089173,466.000000000038,2.29686751779071,466.000000000038,1.0179032035472,466.000000000038,0.951988080715197,
467.000000000038,0.535806635107905,467.000000000038,0.500547179942234,467.000000000038,0.589988900364553,467.000000000038,0.644272536082432,467.000000000038,0.279675826789853,467.000000000038,0.265707212104949,467.000000000038,2.29547579244358,467.000000000038,1.01834795736979,467.000000000038,0.951620957616228,
468.000000000038,0.536634023430869,468.000000000038,0.501403996943972,468.000000000038,0.590830660989017,468.000000000038,0.645264990165151,468.000000000038,0.278979948977286,468.000000000038,0.264772229939009,468.000000000038,2.2942114117066,468.000000000038,1.01848936824558,468.000000000038,0.95137660701359,
469.000000000038,0.53720773521433,469.000000000038,0.502214573626142,469.000000000038,0.59165743821887,469.000000000038,0.646344284694991,469.000000000038,0.278166005147474,469.000000000038,0.263764432384408,469.000000000038,2.28714379241622,469.000000000038,1.01866223415309,469.000000000038,0.951108072433815,
470.000000000039,0.537707479990666,470.000000000039,0.503024896180025,470.000000000039,0.592597285992751,470.000000000039,0.64737600886698,470.000000000039,0.277365383926289,470.000000000039,0.262765328227878,470.000000000039,2.28245730937074,470.000000000039,1.01892088514813,470.000000000039,0.950987073380321,
471.000000000039,0.538136569206788,471.000000000039,0.503804031219225,471.000000000039,0.593626248292799,471.000000000039,0.648378027124299,471.000000000039,0.276573930311369,471.000000000039,0.261795117279147,471.000000000039,2.27972154501639,471.000000000039,1.01919668082461,471.000000000039,0.950933919767769,
472.000000000039,0.538448118699729,472.000000000039,0.504530937679022,472.000000000039,0.594684698580552,472.000000000039,0.649425148700366,472.000000000039,0.275764865274912,472.000000000039,0.260857249011764,472.000000000039,2.27603542209539,472.000000000039,1.01941877143547,472.000000000039,0.950827427690141,
473.000000000039,0.538580394794362,473.000000000039,0.505460650644114,473.000000000039,0.595863354430594,473.000000000039,0.650659192462456,473.000000000039,0.275075390940624,473.000000000039,0.259979797703231,473.000000000039,2.27101584933817,473.000000000039,1.01985148134127,473.000000000039,0.950912850195012,
474.00000000004,0.538508847740557,474.00000000004,0.506293551136211,474.00000000004,0.597189784286521,474.00000000004,0.651957505023531,474.00000000004,0.274315761574098,474.00000000004,0.259114616626567,474.00000000004,2.26939393521045,474.00000000004,1.02013790889991,474.00000000004,0.951221959282253,
475.00000000004,0.538399758487443,475.00000000004,0.507160629694936,475.00000000004,0.598467368519195,475.00000000004,0.653291174330973,475.00000000004,0.273548920639663,475.00000000004,0.258306720932644,475.00000000004,2.26746959244834,475.00000000004,1.02047657869688,475.00000000004,0.951348175127364,
476.00000000004,0.538188543046129,476.00000000004,0.507970468284804,476.00000000004,0.599797913941921,476.00000000004,0.654634353529542,476.00000000004,0.272816859961874,476.00000000004,0.257528811278712,476.00000000004,2.26261995559344,476.00000000004,1.02092522135774,476.00000000004,0.951468598612844,
477.00000000004,0.537754585037647,477.00000000004,0.508610320334319,477.00000000004,0.601350969320313,477.00000000004,0.655973808583254,477.00000000004,0.272148119320116,477.00000000004,0.25674057298638,477.00000000004,2.25401309674948,477.00000000004,1.02147474339476,477.00000000004,0.951928173917597,
478.00000000004,0.537184004406001,478.00000000004,0.509537589545171,478.00000000004,0.602917937036323,478.00000000004,0.657433227168144,478.00000000004,0.271508196673104,478.00000000004,0.256057730422767,478.00000000004,2.25454218156287,478.00000000004,1.02197551571201,478.00000000004,0.952624353393328,
479.000000000041,0.536491216547198,479.000000000041,0.510278073074941,479.000000000041,0.604554727164334,479.000000000041,0.658800279624525,479.000000000041,0.27091575340115,479.000000000041,0.255391632860417,479.000000000041,2.25440739139499,479.000000000041,1.02255110006553,479.000000000041,0.953143108142645,
480.000000000041,0.535688896991314,480.000000000041,0.510987894556316,480.000000000041,0.606323849584514,480.000000000041,0.66032917332057,480.000000000041,0.270397907673231,480.000000000041,0.254741940375443,480.000000000041,2.25091292788737,480.000000000041,1.02323139840386,480.000000000041,0.953798706158673,
481.000000000041,0.534843568690985,481.000000000041,0.511681419889588,481.000000000041,0.608159526578625,481.000000000041,0.661964887580744,481.000000000041,0.269899209033025,481.000000000041,0.254160706773012,481.000000000041,2.2449853244716,481.000000000041,1.02400182153801,481.000000000041,0.954625460004761,
482.000000000041,0.534019931954627,482.000000000041,0.512322978659499,482.000000000041,0.609952655968654,482.000000000041,0.663548069039641,482.000000000041,0.269345464253608,482.000000000041,0.253703776203554,482.000000000041,2.23936632453174,482.000000000041,1.02483180068853,482.000000000041,0.955562134346231,
483.000000000042,0.532919699140944,483.000000000042,0.512921563824545,483.000000000042,0.611786095092915,483.000000000042,0.665256244368558,483.000000000042,0.268887405217619,483.000000000042,0.253236541363836,483.000000000042,2.23877191049516,483.000000000042,1.02579142396354,483.000000000042,0.956828216285856,
484.000000000042,0.531802865285857,484.000000000042,0.513617022365983,484.000000000042,0.613815811880286,484.000000000042,0.666728742718553,484.000000000042,0.268498948923609,484.000000000042,0.25276039729853,484.000000000042,2.23410618684451,484.000000000042,1.02640921716107,484.000000000042,0.95780736686256,
485.000000000042,0.530618385326018,485.000000000042,0.514255283644813,485.000000000042,0.615841903866688,485.000000000042,0.668422820248662,485.000000000042,0.268114956298153,485.000000000042,0.252361312784876,485.000000000042,2.2316341742415,485.000000000042,1.02713809034897,485.000000000042,0.958766894434244,
486.000000000042,0.529378080213988,486.000000000042,0.514813143486719,486.000000000042,0.617861455221433,486.000000000042,0.670233207771835,486.000000000042,0.267761657020885,486.000000000042,0.252058928833886,486.000000000042,2.22849361509896,486.000000000042,1.02815042739142,486.000000000042,0.959903278898041,
487.000000000043,0.528123046644551,487.000000000043,0.515331704731743,487.000000000043,0.619959482043315,487.000000000043,0.671852312792605,487.000000000043,0.267488236639973,487.000000000043,0.251829633874784,487.000000000043,2.21910854555229,487.000000000043,1.02943549359995,487.000000000043,0.961329446965984,
488.000000000043,0.526848020026116,488.000000000043,0.515861427619274,488.000000000043,0.622193423276569,488.000000000043,0.673705242425449,488.000000000043,0.267153105421056,488.000000000043,0.251571605711791,488.000000000043,2.21476003287041,488.000000000043,1.03047349403819,488.000000000043,0.962582430157567,
489.000000000043,0.525426669558716,489.000000000043,0.51637638315802,489.000000000043,0.6243232861115,489.000000000043,0.675494516463211,489.000000000043,0.266963912458689,489.000000000043,0.251432621689578,489.000000000043,2.21503623092353,489.000000000043,1.03123655943555,489.000000000043,0.964141672585939,
490.000000000043,0.523943324647565,490.000000000043,0.516855223496583,490.000000000043,0.62638530554345,490.000000000043,0.677194207672097,490.000000000043,0.266791154957955,490.000000000043,0.251298530440081,490.000000000043,2.21337099541665,490.000000000043,1.031985179978,490.000000000043,0.965630960277556,
491.000000000043,0.52248330455856,491.000000000043,0.51733123749159,491.000000000043,0.628504811175327,491.000000000043,0.678936218803046,491.000000000043,0.266653958826129,491.000000000043,0.251201980786695,491.000000000043,2.21004423462375,491.000000000043,1.03280210831402,491.000000000043,0.966903504013956,
492.000000000044,0.521103546395121,492.000000000044,0.517825171823707,492.000000000044,0.630769817099372,492.000000000044,0.680828815563649,492.000000000044,0.26658681974011,492.000000000044,0.251196884956261,492.000000000044,2.20590015380225,492.000000000044,1.03368475670893,492.000000000044,0.968007352131648,
493.000000000044,0.519728576612435,493.000000000044,0.518215614962844,493.000000000044,0.632973383796003,493.000000000044,0.682645298140428,493.000000000044,0.266490576508458,493.000000000044,0.251234910362351,493.000000000044,2.19391662728364,493.000000000044,1.03450066401575,493.000000000044,0.96952639067897,
494.000000000044,0.518255798145944,494.000000000044,0.518523159907063,494.000000000044,0.635040897437276,494.000000000044,0.684322207362682,494.000000000044,0.266482073761678,494.000000000044,0.251354876908395,494.000000000044,2.19473497830549,494.000000000044,1.03531559914371,494.000000000044,0.970847948861744,
495.000000000044,0.516718706097684,495.000000000044,0.518854507588306,495.000000000044,0.637169914037599,495.000000000044,0.686023679126795,495.000000000044,0.26648746409114,495.000000000044,0.251463676369402,495.000000000044,2.19136476875818,495.000000000044,1.03592837933262,495.000000000044,0.972185076454928,
496.000000000045,0.51521771007514,496.000000000045,0.51916712823525,496.000000000045,0.639382234377729,496.000000000045,0.687748217462801,496.000000000045,0.266546291333465,496.000000000045,0.251600404167017,496.000000000045,2.18694789584176,496.000000000045,1.03661608611102,496.000000000045,0.97339564122862,
497.000000000045,0.513801018848301,497.000000000045,0.519451444633128,497.000000000045,0.641637920378975,497.000000000045,0.689471283755451,497.000000000045,0.266665726355876,497.000000000045,0.251807419109024,497.000000000045,2.18467414385268,497.000000000045,1.03749795528008,497.000000000045,0.974435081295005,
498.000000000045,0.512355078454013,498.000000000045,0.519847803983147,498.000000000045,0.643821608844143,498.000000000045,0.691182504237662,498.000000000045,0.266725558326018,498.000000000045,0.252083094785716,498.000000000045,2.17895649337813,498.000000000045,1.03807762420789,498.000000000045,0.975653529721579,
